C:\DOCUMENTS AND SETTINGS\ADMINISTRATOR\DESKTOP\EFFORT\PATIENT 10\ACQ_3.7\EFFORT10_SBT_AND_POSTEXTUBATION_OLD.ACQ
5.000000 msec/sample
5 channels
Paw
cmH2O
Peso
cmH2O
Pgas
cmH2O
Flow
L/s
PL
cmH2O
CH1	CH2	CH3	CH4	CH40	
-0.894805	18.1726	12.8602	0.388323	-19.0674	
-0.840161	18.0491	12.8736	0.394593	-18.8893	
-0.901635	17.9119	12.941	0.40055	-18.8135	
-0.96994	17.7747	12.8602	0.403685	-18.7446	
-0.908466	17.6444	12.8669	0.405879	-18.5528	
-0.874313	17.418	12.8669	0.408701	-18.2923	
-0.83333	17.3357	12.8332	0.411522	-18.169	
-0.908466	17.1504	12.84	0.415284	-18.0589	
-0.846991	17.0064	12.8265	0.417479	-17.8534	
-0.908466	16.8897	12.7861	0.419046	-17.7982	
-0.915296	16.7045	12.7659	0.417792	-17.6198	
-0.853822	16.5948	12.7995	0.416852	-17.4486	
-0.983601	16.4644	12.7659	0.415911	-17.448	
-0.915296	16.3615	12.7659	0.417165	-17.2768	
-0.922127	16.3341	12.7389	0.417479	-17.2562	
-0.915296	16.3066	12.7322	0.417479	-17.2219	
-0.887974	16.2586	12.7457	0.415284	-17.1466	
-0.990432	16.1763	12.7322	0.413403	-17.1667	
-1.10655	16.2037	12.6918	0.413403	-17.3103	
-0.956279	16.0871	12.7187	0.415284	-17.0434	
-1.00409	16.0597	12.685	0.419046	-17.0638	
-0.997262	15.9499	12.6783	0.423122	-16.9472	
-0.96994	15.8401	12.7053	0.429705	-16.8101	
-1.24316	15.6892	12.6918	0.437229	-16.9324	
-1.25682	15.6275	12.685	0.445694	-16.8843	
-1.06557	15.552	12.6985	0.453845	-16.6176	
-1.23633	15.5657	12.685	0.460429	-16.8021	
-1.0724	15.456	12.6918	0.464191	-16.5284	
-1.10655	15.4011	12.6918	0.467953	-16.5076	
-1.20901	15.2776	12.6581	0.472028	-16.4866	
-1.19535	15.1953	12.6716	0.477358	-16.3906	
-1.13387	15.1335	12.712	0.482687	-16.2674	
-1.05874	14.9895	12.6177	0.489898	-16.0482	
-1.20901	14.9209	12.6312	0.497735	-16.1299	
-1.0724	14.7837	12.6312	0.504319	-15.8561	
-1.02458	14.6327	12.6042	0.509335	-15.6573	
-0.949449	14.5641	12.584	0.510589	-15.5136	
-1.04508	14.4475	12.5503	0.509335	-15.4926	
-1.19535	14.3858	12.5773	0.5062	-15.5811	
-1.09289	14.3035	12.5369	0.503378	-15.3963	
-1.20901	14.2829	12.5503	0.500243	-15.4919	
-1.08606	14.2211	12.483	0.495854	-15.3072	
-1.05874	14.1457	12.5167	0.491779	-15.2044	
-1.05191	14.1045	12.5032	0.487703	-15.1564	
-1.01775	14.1182	12.4358	0.485509	-15.136	
-0.990432	14.0634	12.4426	0.485509	-15.0538	
-1.10655	14.0496	12.4291	0.487076	-15.1562	
-1.27048	14.0634	12.483	0.488957	-15.3338	
-1.02458	14.0634	12.4695	0.491779	-15.0879	
-1.09289	14.0016	12.456	0.495227	-15.0945	
-1.18852	14.0428	12.4358	0.500243	-15.2313	
-1.22267	14.0702	12.4224	0.5062	-15.2929	
-1.17486	14.0565	12.3954	0.513097	-15.2313	
-1.21584	14.0496	12.4695	0.520307	-15.2655	
-1.30463	14.0153	12.4156	0.525323	-15.32	
-1.27048	14.0291	12.382	0.527204	-15.2995	
-1.1407	14.0839	12.4358	0.529712	-15.2246	
-1.31147	14.0771	12.3752	0.530339	-15.3885	
-1.26365	14.0908	12.382	0.532534	-15.3544	
-1.08606	14.1045	12.4089	0.535355	-15.1906	
-1.24999	14.2349	12.3954	0.536296	-15.4848	
-1.09972	14.1937	12.4022	0.53755	-15.2934	
-1.20901	14.2829	12.4089	0.539744	-15.4919	
-1.22267	14.3309	12.4022	0.540998	-15.5536	
-1.31147	14.3652	12.4156	0.543193	-15.6767	
-1.32513	14.4407	12.3887	0.54382	-15.7658	
-1.11338	14.4887	12.382	0.543193	-15.6021	
-1.24316	14.5161	12.3281	0.542879	-15.7593	
-1.40026	14.6122	12.382	0.544133	-16.0124	
-1.25682	14.6945	12.3954	0.545074	-15.9513	
-1.18852	14.7631	12.3617	0.548522	-15.9516	
-1.30463	14.8111	12.3954	0.553225	-16.1157	
-1.24999	14.9072	12.3752	0.557614	-16.1571	
-1.18169	15.0238	12.4089	0.559495	-16.2055	
-1.14753	15.0855	12.4358	0.563257	-16.2331	
-1.48223	15.1267	12.3617	0.565138	-16.6089	
-1.26365	15.2845	12.3617	0.566705	-16.5481	
-1.2295	15.3119	12.4022	0.5689	-16.5414	
-1.23633	15.4217	12.4291	0.568273	-16.658	
-1.26365	15.4903	12.3887	0.568273	-16.7539	
-1.18169	15.5863	12.4291	0.56984	-16.768	
-1.29097	15.6686	12.4291	0.570781	-16.9596	
-1.46174	15.7647	12.4628	0.572348	-17.2264	
-1.3866	15.8264	12.4762	0.572035	-17.213	
-1.43441	15.8676	12.5503	0.571721	-17.302	
-1.20218	15.9773	12.4762	0.570467	-17.1795	
-1.2978	16.0459	12.5369	0.569527	-17.3437	
-1.27048	16.1008	12.5234	0.5689	-17.3713	
-1.09972	16.1488	12.5705	0.569527	-17.2486	
-1.22267	16.238	12.5705	0.570781	-17.4607	
-1.08606	16.238	12.5571	0.570781	-17.3241	
-1.18169	16.2449	12.5503	0.571721	-17.4266	
-1.05874	16.2106	12.5907	0.571408	-17.2693	
-1.13387	16.2174	12.5773	0.570781	-17.3513	
-1.18852	16.1488	12.5975	0.567332	-17.3374	
-1.14753	16.0734	12.6042	0.559808	-17.2209	
-0.83333	15.9911	12.6581	0.551657	-16.8244	
-0.997262	15.9362	12.6648	0.54382	-16.9334	
-1.09289	15.8539	12.611	0.535982	-16.9467	
-1.05191	15.7715	12.6581	0.527831	-16.8234	
-1.02458	15.6	12.6783	0.51874	-16.6246	
-0.881144	15.552	12.6648	0.509962	-16.4332	
-1.01775	15.4765	12.7053	0.502751	-16.4943	
-1.01775	15.3256	12.7255	0.497422	-16.3434	
-0.983601	15.2364	12.6918	0.49366	-16.22	
-0.976771	15.161	12.7322	0.489898	-16.1378	
-1.00409	15.0787	12.7726	0.486763	-16.0828	
-1.11338	14.9758	12.7861	0.483628	-16.0891	
-1.03141	14.8797	12.7928	0.482687	-15.9111	
-0.990432	14.7837	12.7928	0.483628	-15.7741	
-1.00409	14.6739	12.813	0.483628	-15.678	
-1.05874	14.619	12.8467	0.485509	-15.6778	
-1.13387	14.5573	12.9073	0.487076	-15.6912	
-0.96994	14.4064	12.9343	0.48739	-15.3763	
-1.08606	14.4064	12.9006	0.489271	-15.4924	
-1.03825	14.3103	12.9545	0.490211	-15.3486	
-1.09289	14.2074	13.0083	0.493346	-15.3003	
-1.17486	14.1251	12.9881	0.496795	-15.2999	
-1.18169	14.0839	13.042	0.500243	-15.2656	
-1.01775	14.0085	13.0151	0.504005	-15.0262	
-1.05874	13.9673	13.0353	0.50714	-15.026	
-1.12021	13.9124	13.1026	0.510275	-15.0326	
-1.1407	13.8438	13.0892	0.514351	-14.9845	
-1.13387	13.7684	13.1026	0.515918	-14.9022	
-1.0724	13.6517	13.1228	0.515605	-14.7241	
-1.22267	13.6312	13.1835	0.516232	-14.8538	
-1.22267	13.5488	13.1094	0.517172	-14.7715	
-1.19535	13.5077	13.1296	0.519053	-14.703	
-1.17486	13.4597	13.2306	0.522502	-14.6345	
-1.16802	13.4185	13.3182	0.52595	-14.5865	
-1.20901	13.3156	13.3249	0.531593	-14.5246	
-1.21584	13.3156	13.3182	0.536296	-14.5314	
-1.20901	13.2401	13.3384	0.540685	-14.4491	
-1.29097	13.2058	13.4057	0.545701	-14.4968	
-1.42075	13.1921	13.399	0.550717	-14.6129	
-1.44124	13.2744	13.4125	0.556046	-14.7157	
-1.51638	13.1853	13.5135	0.562003	-14.7016	
-1.33196	13.199	13.5202	0.569527	-14.5309	
-1.27048	13.2333	13.5337	0.575797	-14.5038	
-1.50955	13.2813	13.628	0.584261	-14.7908	
-1.46857	13.2882	13.6415	0.590218	-14.7567	
-1.36611	13.4116	13.6684	0.596488	-14.7777	
-1.35245	13.4116	13.6954	0.601504	-14.7641	
-1.30463	13.4871	13.7223	0.60652	-14.7917	
-1.42758	13.542	13.7897	0.610909	-14.9696	
-1.65299	13.5557	13.8233	0.61373	-15.2087	
-1.60518	13.6586	13.857	0.614984	-15.2638	
-1.33879	13.6792	13.9244	0.613417	-15.018	
-1.50955	13.7752	13.9378	0.610595	-15.2848	
-1.62567	13.8164	13.9782	0.609341	-15.4421	
-1.40026	13.8644	14.0523	0.608714	-15.2647	
-1.40026	13.8987	14.0793	0.608714	-15.299	
-1.40026	13.8918	14.1062	0.609655	-15.2921	
-1.32513	13.8987	14.1668	0.611222	-15.2238	
-1.34562	13.8987	14.2275	0.613103	-15.2443	
-1.18852	13.8507	14.2207	0.615611	-15.0392	
-1.2978	13.8781	14.342	0.617806	-15.1759	
-1.28414	13.8301	14.3218	0.617492	-15.1143	
-1.25682	13.7889	14.3891	0.616865	-15.0458	
-1.12704	13.7203	14.4295	0.613103	-14.8474	
-1.10655	13.7135	14.4901	0.609028	-14.82	
-1.2978	13.6655	14.5238	0.602758	-14.9633	
-1.12704	13.6174	14.544	0.595234	-14.7445	
-1.03141	13.5694	14.5844	0.585202	-14.6008	
-1.03141	13.5008	14.6451	0.575483	-14.5322	
-1.00409	13.4734	14.7259	0.565138	-14.4775	
-1.05191	13.3842	14.7663	0.554792	-14.4361	
-0.901635	13.3225	14.773	0.54476	-14.2241	
-0.901635	13.3362	14.8134	0.535669	-14.2378	
-0.771856	13.2607	14.9077	0.525323	-14.0326	
-0.853822	13.1647	14.9212	0.511529	-14.0185	
-0.83333	13.1853	14.9751	0.495854	-14.0186	
-0.703551	13.199	15.0088	0.480806	-13.9025	
-0.655737	13.2333	15.0694	0.465131	-13.889	
-0.68989	13.3293	15.0761	0.449143	-14.0192	
-0.751364	13.4391	15.13	0.43284	-14.1904	
-0.607924	13.5626	15.1839	0.414971	-14.1705	
-0.56011	13.686	15.1839	0.398355	-14.2462	
-0.519127	13.8232	15.2243	0.382367	-14.3424	
-0.532788	13.933	15.2714	0.366692	-14.4658	
-0.457653	13.9399	15.2647	0.353838	-14.3975	
-0.457653	14.0428	15.3927	0.342866	-14.5004	
-0.430331	14.0839	15.359	0.330639	-14.5143	
-0.348365	14.1525	15.3859	0.317786	-14.5009	
-0.198094	14.2006	15.4196	0.302111	-14.3987	
-0.116128	14.324	15.4668	0.284555	-14.4402	
-0.15028	14.4064	15.4062	0.265118	-14.5566	
-0.191263	14.4201	15.5207	0.241605	-14.6113	
0.00682132	14.4955	15.46	0.218093	-14.4887	
-0.0478227	14.4818	15.487	0.192386	-14.5296	
0.102448	14.5504	15.46	0.165425	-14.448	
0.184414	14.5641	15.4735	0.138777	-14.3797	
0.245889	14.5916	15.5274	0.110876	-14.3457	
0.177584	14.5436	15.5139	0.0832878	-14.366	
0.198075	14.5641	15.4937	0.0553862	-14.3661	
0.273211	14.5298	15.4668	0.0299927	-14.2566	
0.334685	14.5847	15.487	0.0058532	-14.25	
0.457634	14.6259	15.4533	-0.0179728	-14.1683	
0.635227	14.667	15.46	-0.0424258	-14.0318	
0.758176	14.6739	15.3657	-0.0690734	-13.9157	
0.696702	14.7357	15.3927	-0.0985424	-14.0389	
0.580583	14.7631	15.3253	-0.130833	-14.1825	
0.696702	14.8386	15.3321	-0.16375	-14.1419	
0.587414	14.8934	15.2984	-0.198235	-14.306	
0.66938	14.962	15.2647	-0.229899	-14.2927	
0.860634	15.0718	15.3051	-0.260622	-14.2112	
0.648888	15.1335	15.1974	-0.288837	-14.4847	
0.710363	15.2296	15.1839	-0.31235	-14.5192	
0.703532	15.3462	15.1165	-0.331473	-14.6427	
0.730854	15.3736	15.1031	-0.347462	-14.6428	
0.758176	15.5246	15.0896	-0.360002	-14.7664	
0.846973	15.6	15.0963	-0.371601	-14.7531	
0.765007	15.6549	15.0626	-0.380379	-14.8899	
0.751346	15.751	14.9751	-0.387903	-14.9996	
0.80599	15.8882	14.9616	-0.392606	-15.0822	
0.887956	16.0116	14.9077	-0.397935	-15.1237	
0.94943	16.0802	14.8539	-0.404519	-15.1308	
0.778668	16.2106	14.8202	-0.412356	-15.4319	
0.778668	16.3066	14.7528	-0.420194	-15.528	
0.963091	16.389	14.7528	-0.426777	-15.4259	
0.867464	16.5262	14.7461	-0.432734	-15.6587	
0.751346	16.6771	14.7461	-0.437123	-15.9257	
0.737685	16.7731	14.6585	-0.441825	-16.0354	
0.853803	16.9172	14.6316	-0.44496	-16.0634	
0.983583	17.0475	14.5979	-0.447155	-16.0639	
0.976752	17.1985	14.5373	-0.447155	-16.2217	
0.730854	17.3151	14.5238	-0.446528	-16.5842	
0.887956	17.5003	14.5036	-0.44496	-16.6123	
1.0314	17.6238	14.4767	-0.444647	-16.5924	
0.881125	17.8021	14.3824	-0.447155	-16.921	
0.881125	17.9737	14.4363	-0.45029	-17.0925	
0.922108	18.1246	14.342	-0.453738	-17.2025	
0.840142	18.3304	14.3622	-0.4575	-17.4902	
1.04506	18.4813	14.3083	-0.461262	-17.4362	
0.976752	18.7008	14.3083	-0.465024	-17.7241	
0.922108	18.8723	14.2544	-0.467532	-17.9502	
0.963091	19.0438	14.1736	-0.468786	-18.0807	
0.963091	19.2702	14.2072	-0.470667	-18.3071	
0.935769	19.4554	14.1736	-0.471294	-18.5197	
0.853803	19.6475	14.2005	-0.472548	-18.7937	
0.881125	19.8739	14.0927	-0.473802	-18.9928	
0.969922	20.0729	14.1062	-0.476624	-19.1029	
1.05872	20.2718	14.113	-0.480072	-19.2131	
0.915278	20.4296	14.0658	-0.484461	-19.5143	
0.963091	20.5737	14.0658	-0.488223	-19.6106	
0.997244	20.7177	14.0591	-0.492299	-19.7205	
1.20899	20.8892	14.0321	-0.495747	-19.6802	
1.03823	21.0264	14.0523	-0.499509	-19.9882	
1.0109	21.2117	13.9985	-0.502331	-20.2007	
1.0109	21.3351	13.985	-0.505466	-20.3242	
1.14751	21.4723	13.985	-0.50766	-20.3248	
0.983583	21.6095	13.985	-0.509541	-20.626	
1.05189	21.7193	13.9176	-0.510168	-20.6674	
0.901617	21.7262	13.9042	-0.510482	-20.8245	
0.840142	21.6919	13.8705	-0.512049	-20.8517	
0.997244	21.6919	13.8637	-0.515184	-20.6946	
1.08604	21.7124	13.8637	-0.520827	-20.6264	
1.02457	21.685	13.8368	-0.528038	-20.6604	
1.03823	21.6233	13.8435	-0.53274	-20.585	
0.9426	21.5958	13.7897	-0.536816	-20.6532	
1.14751	21.5684	13.7762	-0.538383	-20.4209	
1.05872	21.4586	13.7762	-0.537129	-20.3999	
1.07921	21.3763	13.7425	-0.534621	-20.2971	
1.13385	21.3351	13.7156	-0.53274	-20.2013	
1.04506	21.3351	13.7021	-0.53274	-20.2901	
0.915278	21.246	13.7223	-0.533054	-20.3307	
1.1885	21.2254	13.7088	-0.532427	-20.0369	
1.08604	21.2048	13.7425	-0.530546	-20.1188	
0.922108	21.1225	13.6752	-0.529605	-20.2004	
1.05189	21.1568	13.6886	-0.530546	-20.1049	
1.22265	21.095	13.6617	-0.5318	-19.8724	
1.24997	21.0264	13.5809	-0.533054	-19.7765	
0.94943	21.0264	13.6078	-0.53274	-20.077	
0.840142	21.0333	13.5943	-0.530859	-20.1931	
1.13385	20.9235	13.5809	-0.528351	-19.7897	
1.07921	20.8961	13.5404	-0.52553	-19.8169	
0.997244	20.8618	13.4866	-0.524589	-19.8645	
0.853803	20.8481	13.5606	-0.522395	-19.9943	
1.04506	20.8481	13.5068	-0.520514	-19.803	
1.05872	20.7863	13.4596	-0.516438	-19.7276	
0.819651	20.7795	13.4866	-0.51393	-19.9598	
0.94943	20.7109	13.4731	-0.512049	-19.7614	
1.13385	20.704	13.4529	-0.511736	-19.5701	
0.94943	20.656	13.399	-0.510795	-19.7065	
0.94943	20.6217	13.4259	-0.510795	-19.6722	
0.867464	20.608	13.3721	-0.511422	-19.7405	
0.874295	20.608	13.3653	-0.51299	-19.7337	
1.02457	20.5737	13.3855	-0.51299	-19.5491	
0.976752	20.5668	13.3519	-0.509855	-19.59	
0.928939	20.5531	13.2912	-0.504212	-19.6241	
0.887956	20.5188	13.2778	-0.500136	-19.6308	
0.963091	20.4776	13.3047	-0.496061	-19.5145	
0.983583	20.4982	13.2912	-0.491985	-19.5146	
0.840142	20.5188	13.2845	-0.48885	-19.6786	
0.81282	20.5119	13.2508	-0.486029	-19.6991	
0.765007	20.5599	13.2643	-0.483834	-19.7949	
0.792329	20.6011	13.2104	-0.481013	-19.8088	
1.03823	20.6354	13.1902	-0.477251	-19.5972	
0.922108	20.6971	13.2104	-0.471294	-19.775	
0.67621	20.7589	13.2037	-0.465338	-20.0827	
0.935769	20.8618	13.2037	-0.460008	-19.926	
0.642058	20.9098	13.1767	-0.455619	-20.2677	
0.66938	20.9921	13.1565	-0.45123	-20.3227	
0.860634	21.0333	13.1498	-0.446528	-20.1727	
0.799159	21.1293	13.1161	-0.442766	-20.3302	
0.717193	21.2048	13.1228	-0.439004	-20.4876	
0.785498	21.294	13.1296	-0.436496	-20.5085	
0.607905	21.3283	13.1296	-0.433361	-20.7204	
0.840142	21.3969	13.1565	-0.429599	-20.5567	
0.833312	21.4312	13.0959	-0.424583	-20.5979	
0.771837	21.5066	13.1431	-0.418313	-20.7348	
0.730854	21.5066	13.1094	-0.411729	-20.7758	
0.560092	21.5341	13.0892	-0.404205	-20.974	
0.751346	21.5272	13.0959	-0.395427	-20.7759	
0.710363	21.6233	13.0555	-0.386963	-20.9129	
0.717193	21.5684	12.9949	-0.378498	-20.8512	
0.621566	21.6095	13.0824	-0.370347	-20.988	
0.525939	21.5684	13.0555	-0.365331	-21.0424	
0.833312	21.5478	13.069	-0.359375	-20.7145	
0.799159	21.5272	13.0286	-0.35718	-20.7281	
0.601075	21.5752	13.042	-0.355926	-20.9742	
0.491787	21.5135	13.0488	-0.35718	-21.0217	
0.662549	21.4723	13.0218	-0.35718	-20.8098	
0.737685	21.4655	13.069	-0.358121	-20.7278	
0.53277	21.3832	13.0555	-0.359061	-20.8504	
0.628397	21.294	13.0488	-0.359375	-20.6656	
0.689871	21.294	13.0083	-0.358434	-20.6041	
0.765007	21.2391	13.0757	-0.354359	-20.4741	
0.771837	21.1705	13.069	-0.349656	-20.3987	
0.607905	21.095	13.0016	-0.345581	-20.4871	
0.621566	20.9784	13.0083	-0.340251	-20.3568	
0.580583	21.0058	12.9881	-0.335862	-20.4253	
0.519109	20.9441	12.9679	-0.331787	-20.425	
0.587414	20.9098	12.9949	-0.328025	-20.3224	
0.580583	20.9167	13.0151	-0.324263	-20.3361	
0.498617	20.9578	12.9343	-0.320814	-20.4592	
0.423482	21.0127	12.9477	-0.318306	-20.5892	
0.355177	20.9647	12.9949	-0.316739	-20.6095	
0.464465	20.9853	12.9477	-0.315798	-20.5208	
0.662549	20.9647	12.9208	-0.314231	-20.3021	
0.491787	20.951	12.9275	-0.309528	-20.4592	
0.498617	20.9441	12.9545	-0.303572	-20.4455	
0.416651	20.9029	12.941	-0.295421	-20.4863	
0.457634	20.8892	12.914	-0.288524	-20.4316	
0.573753	20.8686	12.9343	-0.282254	-20.2949	
0.40299	20.8892	12.9208	-0.275983	-20.4862	
0.368838	20.8824	12.9275	-0.268773	-20.5135	
0.39616	20.8549	12.9343	-0.261876	-20.4588	
0.443973	20.7932	12.914	-0.253411	-20.3492	
0.430312	20.7177	12.8736	-0.243379	-20.2874	
0.232228	20.6903	12.9275	-0.234915	-20.4581	
0.409821	20.5462	12.9006	-0.225823	-20.1364	
0.286872	20.4502	12.8871	-0.217045	-20.1633	
0.409821	20.3061	12.8871	-0.208894	-19.8963	
0.491787	20.2444	12.8871	-0.204192	-19.7526	
0.389329	20.1758	12.8198	-0.200116	-19.7864	
0.362007	20.0866	12.8063	-0.197295	-19.7246	
0.362007	20.0729	12.813	-0.196354	-19.7109	
0.321024	20.0111	12.7928	-0.196668	-19.6901	
0.39616	20.0523	12.8063	-0.198235	-19.6561	
0.416651	19.9357	12.7861	-0.20137	-19.519	
0.368838	19.9357	12.7389	-0.202624	-19.5668	
0.437143	19.9151	12.7861	-0.203565	-19.4779	
0.375668	19.9219	12.7726	-0.203565	-19.5463	
0.39616	19.9219	12.7389	-0.204192	-19.5258	
0.39616	19.9357	12.712	-0.205446	-19.5395	
0.423482	19.9562	12.7322	-0.20764	-19.5328	
0.5396	20.0317	12.7187	-0.208581	-19.4921	
0.478126	20.0797	12.6716	-0.208581	-19.6016	
0.457634	20.0317	12.712	-0.207954	-19.5741	
0.423482	20.1072	12.7053	-0.2067	-19.6837	
0.177584	20.1346	12.7053	-0.203565	-19.957	
0.355177	20.2101	12.6716	-0.20043	-19.8549	
0.368838	20.2581	12.6177	-0.196668	-19.8893	
0.423482	20.2924	12.685	-0.19416	-19.8689	
0.498617	20.3061	12.6716	-0.191338	-19.8075	
0.430312	20.409	12.6648	-0.18789	-19.9787	
0.307363	20.4982	12.6446	-0.183501	-20.1908	
0.314194	20.5599	12.6177	-0.179739	-20.2457	
0.334685	20.5805	12.584	-0.177231	-20.2458	
0.280041	20.6628	12.6514	-0.174409	-20.3828	
0.239058	20.7657	12.611	-0.170647	-20.5267	
0.40299	20.8618	12.6514	-0.167826	-20.4588	
0.25955	20.951	12.5975	-0.165004	-20.6914	
0.321024	20.9784	12.5975	-0.163437	-20.6574	
0.286872	21.1019	12.6042	-0.162183	-20.815	
0.314194	21.2322	12.5638	-0.161556	-20.918	
0.273211	21.2734	12.5571	-0.161242	-21.0002	
0.314194	21.4655	12.5503	-0.159361	-21.1513	
0.26638	21.5547	12.5907	-0.157794	-21.2883	
0.252719	21.6781	12.611	-0.15654	-21.4254	
0.25955	21.781	12.5705	-0.154345	-21.5215	
0.273211	21.9045	12.5436	-0.152778	-21.6313	
0.218567	21.9663	12.5436	-0.150897	-21.7477	
0.409821	22.1172	12.5638	-0.148075	-21.7074	
0.280041	22.2956	12.5167	-0.146194	-22.0155	
0.157092	22.4122	12.5301	-0.144627	-22.2551	
0.225397	22.5562	12.4897	-0.144	-22.3308	
0.40299	22.7415	12.5234	-0.145881	-22.3385	
0.341516	22.8787	12.5369	-0.146821	-22.5372	
0.341516	23.0022	12.5301	-0.149956	-22.6606	
0.355177	23.1531	12.5234	-0.152151	-22.7979	
0.177584	23.2628	12.5638	-0.154345	-23.0853	
0.198075	23.4275	12.5907	-0.155913	-23.2294	
0.348346	23.5578	12.483	-0.157167	-23.2095	
0.382499	23.7088	12.5503	-0.157794	-23.3263	
0.25955	23.8322	12.5638	-0.15748	-23.5727	
0.211736	23.894	12.5503	-0.155913	-23.6822	
0.286872	24.038	12.5907	-0.154972	-23.7512	
0.232228	24.0998	12.5638	-0.154032	-23.8676	
0.239058	24.2233	12.5571	-0.152151	-23.9842	
0.225397	24.2301	12.5907	-0.15027	-24.0047	
0.252719	24.2644	12.5705	-0.147762	-24.0117	
0.25955	24.2576	12.5167	-0.144	-23.998	
0.232228	24.2027	12.584	-0.141178	-23.9705	
0.348346	24.1958	12.5436	-0.139924	-23.8475	
0.252719	24.1066	12.4897	-0.138357	-23.8539	
0.355177	24.1204	12.5369	-0.136476	-23.7652	
0.280041	24.0243	12.584	-0.134908	-23.7443	
0.198075	23.8803	12.5975	-0.132714	-23.6822	
0.198075	23.8734	12.5436	-0.131773	-23.6753	
0.204906	23.7774	12.5638	-0.132087	-23.5725	
0.225397	23.7088	12.5436	-0.1324	-23.4834	
0.362007	23.6333	12.5503	-0.132087	-23.2713	
0.423482	23.5373	12.5907	-0.133654	-23.1138	
0.334685	23.4206	12.5638	-0.134595	-23.0859	
0.252719	23.3795	12.5301	-0.136789	-23.1267	
0.218567	23.2971	12.5436	-0.13773	-23.0786	
0.204906	23.2148	12.5436	-0.137416	-23.0099	
0.307363	23.0708	12.5167	-0.135849	-22.7634	
0.163923	23.057	12.5436	-0.134595	-22.8931	
0.321024	22.9953	12.5503	-0.133341	-22.6743	
0.184414	22.8993	12.5571	-0.132087	-22.7148	
0.252719	22.8169	12.5503	-0.131773	-22.5642	
0.191245	22.7415	12.5705	-0.130206	-22.5502	
0.218567	22.6866	12.6177	-0.129892	-22.468	
0.170753	22.618	12.5436	-0.128952	-22.4472	
0.0409738	22.5631	12.5638	-0.128011	-22.5221	
0.300533	22.4876	12.5975	-0.127071	-22.1871	
0.239058	22.3985	12.5975	-0.126444	-22.1594	
0.12977	22.3573	12.5907	-0.124563	-22.2275	
0.150262	22.3093	12.6514	-0.122055	-22.159	
0.136601	22.1789	12.6514	-0.122682	-22.0423	
0.26638	22.1584	12.6379	-0.121114	-21.892	
0.116109	22.1103	12.6446	-0.120801	-21.9942	
0.245889	22.0417	12.712	-0.119233	-21.7958	
0.314194	21.9869	12.6985	-0.117979	-21.6727	
0.12977	21.9457	12.6581	-0.117352	-21.8159	
0.163923	21.9663	12.6716	-0.116412	-21.8023	
0.102448	21.9045	12.712	-0.114844	-21.8021	
-0.0273312	21.9251	12.7053	-0.113277	-21.9524	
0.150262	21.9251	12.685	-0.111709	-21.7748	
0.116109	21.8908	12.7524	-0.109201	-21.7747	
0.109279	21.932	12.6716	-0.106693	-21.8227	
0.150262	22.0006	12.7659	-0.104185	-21.8503	
0.143431	22.0006	12.7524	-0.102618	-21.8571	
0.116109	22.0692	12.7389	-0.10011	-21.9531	
0.0751263	22.028	12.7995	-0.0991694	-21.9529	
0.211736	22.0555	12.7659	-0.0991694	-21.8437	
0.0478043	22.0966	12.7591	-0.0979154	-22.0488	
0.198075	22.1378	12.8063	-0.0960344	-21.9397	
0.280041	22.1378	12.7995	-0.0947804	-21.8577	
0.157092	22.1584	12.8063	-0.0922724	-22.0013	
0.157092	22.1652	12.7928	-0.0916454	-22.0081	
0.0136518	22.1789	12.8669	-0.0907049	-22.1653	
0.218567	22.1858	12.8467	-0.0907049	-21.9672	
0.150262	22.1995	12.8534	-0.0910184	-22.0493	
0.102448	22.1652	12.8736	-0.0916454	-22.0628	
0.102448	22.1652	12.8871	-0.0925859	-22.0628	
0.0273128	22.0966	12.8669	-0.0947804	-22.0693	
0.252719	22.0966	12.9275	-0.0947804	-21.8439	
0.191245	22.0555	12.9477	-0.0963479	-21.8642	
0.116109	22.0143	12.9477	-0.0976019	-21.8982	
0.225397	21.9045	12.9612	-0.0979154	-21.6791	
0.225397	21.932	12.9814	-0.0991694	-21.7066	
0.0819568	21.9182	12.9881	-0.100423	-21.8363	
0.102448	21.8359	12.9679	-0.100737	-21.7335	
0.232228	21.7673	13.0016	-0.102304	-21.5351	
-0.0546532	21.7056	13.0218	-0.103872	-21.7602	
0.116109	21.6644	13.0083	-0.106066	-21.5483	
0.307363	21.5821	12.9949	-0.107007	-21.2747	
0.314194	21.4723	12.9881	-0.108261	-21.1581	
0.170753	21.39	13.0488	-0.108888	-21.2193	
0.12294	21.3008	13.0083	-0.107947	-21.1779	
0.109279	21.2254	13.0353	-0.107007	-21.1161	
0.245889	21.1293	13.0555	-0.105753	-20.8834	
0.157092	21.1362	13.0286	-0.103872	-20.9791	
0.170753	21.0676	13.0892	-0.102931	-20.8968	
0.0614653	21.1156	13.0555	-0.101991	-21.0541	
0.0546348	21.1019	13.0016	-0.10011	-21.0473	
0.0409738	21.1499	13.0555	-0.0988559	-21.1089	
0.12294	21.1087	13.0555	-0.0982289	-20.9858	
0.0887873	21.0607	13.0959	-0.0966614	-20.9719	
0.102448	21.0744	13.1026	-0.0957209	-20.972	
0.239058	21.095	13.1026	-0.0950939	-20.856	
0.198075	21.0196	13.1363	-0.0932129	-20.8215	
0.0682958	21.0264	13.1296	-0.0910184	-20.9581	
