C:\DOCUMENTS AND SETTINGS\ADMINISTRATOR\DESKTOP\EFFORT\PATIENT 27\TRACINGS\ACQ 3\EFFORT27-SBT_POSTEEXT_OLD.ACQ
5.000000 msec/sample
5 channels
Paw
cmH2O
Peso
cmH2O
Pgas
cmH2O
Flow
L/s
PL
cmH2O
CH1	CH2	CH3	CH4	CH40	
1.15444	17.948	22.9507	-0.103262	-16.7935	
1.11263	18.0034	22.9985	-0.102108	-16.8908	
1.07082	18.0034	22.9439	-0.104415	-16.9326	
1.05688	18.0381	22.9917	-0.103262	-16.9812	
0.93145	18.0658	23.0736	-0.0908585	-17.1344	
0.966293	18.1143	23.0463	-0.0830705	-17.148	
0.938419	18.1074	23.0463	-0.0752825	-17.169	
0.93145	18.1143	23.0668	-0.0761479	-17.1829	
0.896608	18.1213	23.0736	-0.075571	-17.2247	
0.896608	18.1005	23.0872	-0.0718212	-17.2039	
0.903576	18.1421	23.0395	-0.075571	-17.2385	
0.868733	18.1282	23.0668	-0.0732634	-17.2595	
0.93145	18.1282	23.0736	-0.0767247	-17.1968	
0.994167	18.1143	23.0395	-0.078167	-17.1202	
1.02204	18.1351	23.1214	-0.0842243	-17.1131	
1.06385	18.0866	23.0941	-0.0871087	-17.0228	
1.07082	18.1143	23.1214	-0.0923007	-17.0435	
1.15444	18.1143	23.1077	-0.0989349	-16.9599	
1.19625	18.1074	23.0668	-0.101819	-16.9112	
1.30078	18.1351	23.0668	-0.1073	-16.8344	
1.29381	18.1143	23.0941	-0.106146	-16.8205	
1.29381	18.1005	23.0395	-0.109896	-16.8067	
1.39834	18.1005	23.0258	-0.114799	-16.7021	
1.44712	18.0935	23.0941	-0.115953	-16.6464	
1.50984	18.1213	23.0668	-0.121433	-16.6114	
1.57256	18.149	23.0395	-0.118261	-16.5764	
1.54468	18.149	23.0326	-0.119414	-16.6043	
1.6074	18.1421	23.0736	-0.120857	-16.5347	
1.62134	18.1906	23.0599	-0.124606	-16.5692	
1.63527	18.1837	23.0326	-0.124606	-16.5484	
1.64921	18.2599	22.9985	-0.120568	-16.6107	
1.64921	18.2599	23.0531	-0.119414	-16.6107	
1.64224	18.2807	23.0395	-0.111626	-16.6385	
1.62134	18.3292	23.019	-0.111338	-16.7079	
1.61437	18.35	23.0668	-0.114799	-16.7356	
1.54468	18.4193	23.0599	-0.115376	-16.8746	
1.57256	18.454	23.0599	-0.10355	-16.8814	
1.50984	18.5094	23.0668	-0.0974927	-16.9996	
1.44712	18.5718	23.0599	-0.0908585	-17.1247	
1.3844	18.5649	23.0941	-0.0960504	-17.1805	
1.3844	18.6619	23.1555	-0.0963389	-17.2775	
1.40531	18.7382	23.1487	-0.0974927	-17.3329	
1.35653	18.759	23.1009	-0.0897047	-17.4024	
1.30078	18.8214	23.1145	-0.0856665	-17.5206	
1.27291	18.8768	23.0804	-0.087974	-17.6039	
1.31472	18.8976	23.1009	-0.0920122	-17.5829	
1.22413	18.9669	23.1487	-0.0911469	-17.7428	
1.22413	18.9877	23.1282	-0.0917238	-17.7636	
1.21716	19.0293	23.1555	-0.0836474	-17.8121	
1.16838	19.0847	23.1214	-0.082782	-17.9164	
1.12657	19.1333	23.1419	-0.0804745	-18.0067	
1.14051	19.2164	23.1282	-0.0718212	-18.0759	
1.1196	19.265	23.0941	-0.0672061	-18.1454	
1.0987	19.2858	23.0941	-0.062591	-18.1871	
1.03598	19.3551	23.1077	-0.062591	-18.3191	
1.01507	19.3828	23.1009	-0.0571106	-18.3677	
1.01507	19.5006	23.0941	-0.0507648	-18.4856	
0.924482	19.5145	23.0941	-0.0487457	-18.59	
0.910545	19.6046	23.1145	-0.0429769	-18.6941	
0.868733	19.6809	23.0804	-0.0421115	-18.8121	
0.854796	19.7224	23.0941	-0.0357658	-18.8677	
0.812985	19.8056	23.0463	-0.0314391	-18.9926	
0.771174	19.9027	23.1009	-0.0259587	-19.1315	
0.736331	19.9443	23.1009	-0.0222089	-19.2079	
0.652709	20.0413	23.1009	-0.0187476	-19.3886	
0.624835	20.173	23.0326	-0.0147094	-19.5482	
0.576055	20.1314	23.0258	-0.0129787	-19.5554	
0.534244	20.2146	23.1009	-0.0103827	-19.6803	
0.569087	20.277	23.1077	-0.00749831	-19.7079	
0.50637	20.3324	23.0053	-0.00547921	-19.8261	
0.50637	20.374	23.0736	-0.00403699	-19.8676	
0.478496	20.5126	23.0668	-0.00576765	-20.0341	
0.40881	20.478	23.0531	-0.00547921	-20.0692	
0.422747	20.5057	23.0872	-0.00663298	-20.083	
0.429716	20.5473	23.0941	-0.00663298	-20.1176	
0.366999	20.6027	23.0668	-0.0034601	-20.2357	
0.429716	20.5612	23.0736	-0.00288322	-20.1314	
0.401842	20.6097	23.0599	-0.00317166	-20.2078	
0.380936	20.6929	23.0258	-0.00403699	-20.3119	
0.387905	20.7067	23.1214	-0.00259477	-20.3188	
0.325188	20.7414	23.0872	-0.00115256	-20.4162	
0.394873	20.7691	23.0736	-0.00230633	-20.3742	
0.360031	20.8107	23.0463	-0.00115256	-20.4507	
0.401842	20.8107	23.0804	0.00288565	-20.4089	
0.332156	20.8176	23.0941	0.00346254	-20.4855	
0.318219	20.8592	23.0326	0.00634697	-20.541	
0.26944	20.8384	23.0941	0.00490476	-20.569	
0.26944	20.8661	23.0395	0.00951985	-20.5967	
0.248534	20.8939	23.0941	0.0106736	-20.6453	
0.199754	20.9216	23.0531	0.00980829	-20.7218	
0.150975	20.9077	23.0804	0.0112505	-20.7568	
0.109163	20.9008	23.1077	0.0135581	-20.7916	
0.053415	20.9285	23.1009	0.0141349	-20.8751	
0.039478	20.9285	23.0941	0.00951985	-20.8891	
-0.00233322	20.8939	23.1145	0.0132696	-20.8962	
-0.0580815	20.9077	23.1009	0.00865452	-20.9658	
-0.0580815	20.9285	23.0804	0.00865452	-20.9866	
-0.106861	20.8869	23.1009	0.00490476	-20.9938	
-0.06505	20.8869	23.0736	0.00375098	-20.952	
-0.134735	20.8939	23.0872	0.00144343	-21.0286	
-0.0998927	20.8246	23.1282	-0.000864113	-20.9244	
-0.06505	20.8246	23.0599	-0.00547921	-20.8896	
-0.051113	20.8315	23.1145	-0.00634454	-20.8826	
-0.00233322	20.783	23.0872	-0.00836364	-20.7853	
0.0882577	20.8176	23.1009	-0.00749831	-20.7294	
0.130069	20.7691	23.0941	-0.0103827	-20.639	
0.164912	20.7483	23.0668	-0.0106712	-20.5834	
0.22066	20.7206	23.0736	-0.00922897	-20.4999	
0.325188	20.6443	23.0736	-0.0100943	-20.3192	
0.415779	20.6235	23.0531	-0.0115365	-20.2078	
0.436684	20.6374	23.0463	-0.0106712	-20.2007	
0.499401	20.5681	23.0326	-0.00547921	-20.0687	
0.562118	20.5196	23.0258	-0.00663298	-19.9575	
0.589992	20.4641	23.0326	-0.00692143	-19.8741	
0.708457	20.3879	23.019	-0.00519076	-19.6794	
0.729363	20.3809	22.9985	-0.00692143	-19.6516	
0.722394	20.2839	23.0122	-0.00749831	-19.5615	
0.819954	20.1938	22.9576	-0.00922897	-19.3738	
0.938419	20.1799	22.9849	-0.0103827	-19.2415	
1.04295	20.0898	22.978	-0.0147094	-19.0469	
1.18929	20.0344	22.9849	-0.0207667	-18.8451	
1.21716	19.9928	22.9439	-0.0245165	-18.7756	
1.37744	19.9373	23.0053	-0.02942	-18.5599	
1.50984	19.8888	23.0053	-0.0349004	-18.379	
1.66315	19.764	22.9576	-0.0415346	-18.1009	
1.77464	19.6809	22.9098	-0.0458613	-17.9062	
1.86523	19.6601	22.9303	-0.0455728	-17.7948	
1.96976	19.563	22.9166	-0.0421115	-17.5933	
2.04642	19.4937	22.9371	-0.0357658	-17.4473	
2.07429	19.3759	22.9234	-0.0311507	-17.3016	
2.0046	19.3481	22.9029	-0.0311507	-17.3435	
1.95582	19.2788	22.9303	-0.0308622	-17.323	
1.8722	19.2164	22.9371	-0.0317276	-17.3442	
1.80949	19.1402	22.9371	-0.0308622	-17.3307	
1.72586	19.0432	22.9166	-0.0328813	-17.3173	
1.6283	19.0501	22.8825	-0.0343236	-17.4218	
1.60043	18.9877	22.9371	-0.0369195	-17.3873	
1.52378	18.9115	22.8688	-0.039804	-17.3877	
1.40531	18.8907	22.9371	-0.0438422	-17.4854	
1.37744	18.856	22.9098	-0.0478804	-17.4786	
1.32169	18.8075	22.8893	-0.0504764	-17.4858	
1.28685	18.7867	22.9098	-0.0536493	-17.4998	
1.25897	18.7174	22.8893	-0.0576875	-17.4584	
1.24503	18.7174	22.9234	-0.0582644	-17.4723	
1.2311	18.6481	22.8688	-0.0588412	-17.417	
1.21019	18.655	22.8688	-0.0582644	-17.4448	
1.23807	18.6065	22.8825	-0.0582644	-17.3684	
1.22413	18.5718	22.9098	-0.0576875	-17.3477	
1.21716	18.4817	22.8961	-0.0588412	-17.2645	
1.19625	18.4817	22.821	-0.0579759	-17.2855	
1.20322	18.4678	22.862	-0.0576875	-17.2646	
1.14747	18.4609	22.8279	-0.0545146	-17.3134	
1.09173	18.4678	22.8142	-0.0504764	-17.3761	
1.05688	18.4748	22.821	-0.0458613	-17.4179	
1.07082	18.454	22.8142	-0.0415346	-17.3832	
1.03598	18.4471	22.8279	-0.0380733	-17.4111	
0.98023	18.454	22.8074	-0.0325929	-17.4738	
0.910545	18.4886	22.8415	-0.0265356	-17.5781	
0.868733	18.4609	22.7937	-0.0227858	-17.5922	
0.819954	18.5372	22.8006	-0.0187476	-17.7172	
0.750268	18.558	22.7869	-0.0147094	-17.8077	
0.659677	18.5926	22.8142	-0.00922897	-17.9329	
0.603929	18.6065	22.8415	-0.00836364	-18.0025	
0.555149	18.6411	22.7801	-0.00547921	-18.086	
0.499401	18.6411	22.8006	-0.00403699	-18.1417	
0.422747	18.7035	22.821	-0.00230633	-18.2808	
0.360031	18.6758	22.7937	-0.00288322	-18.3158	
0.332156	18.7312	22.8347	-0.00288322	-18.3991	
0.304282	18.752	22.8142	-0.000864113	-18.4478	
0.248534	18.6827	22.8347	1.21691E-006	-18.4342	
0.178849	18.6966	22.821	0.00577009	-18.5177	
0.137037	18.6966	22.8074	0.00980829	-18.5595	
0.0882577	18.7382	22.8552	0.0138465	-18.6499	
0.0116038	18.6966	22.8961	0.0147118	-18.685	
-0.0371759	18.7382	22.9166	0.0158656	-18.7753	
0.0185724	18.7451	22.8893	0.0178847	-18.7265	
-0.0441444	18.6966	22.9234	0.0201923	-18.7407	
-0.120798	18.6273	22.9098	0.0178847	-18.7481	
-0.155641	18.6342	22.8825	0.0184616	-18.7898	
-0.176547	18.5718	22.8825	0.0144234	-18.7484	
-0.197452	18.5926	22.9439	0.00778919	-18.7901	
-0.232295	18.5233	22.8825	0.0051932	-18.7556	
-0.239263	18.5233	22.8961	0.00259721	-18.7626	
-0.225326	18.4886	22.9234	-0.001441	-18.714	
-0.190484	18.4193	22.9098	-0.0080752	-18.6098	
-0.148672	18.4193	22.8688	-0.00317166	-18.568	
-0.183515	18.3916	22.9098	-0.00692143	-18.5751	
-0.134735	18.4055	22.8415	-0.00374855	-18.5402	
-0.0441444	18.3708	22.8688	-0.0060561	-18.4149	
-0.0232388	18.35	22.862	-0.00576765	-18.3732	
0.0185724	18.35	22.8688	-0.00634454	-18.3314	
0.102195	18.3015	22.821	-0.00749831	-18.1993	
0.116132	18.3223	22.8483	-0.00547921	-18.2062	
0.164912	18.2946	22.8074	-0.00576765	-18.1296	
0.17188	18.2876	22.862	-0.00576765	-18.1157	
0.206723	18.2738	22.8415	-0.00317166	-18.067	
0.22066	18.2738	22.821	-0.00374855	-18.0531	
0.199754	18.2876	22.8347	-0.00201789	-18.0879	
0.199754	18.2876	22.7869	0.00115499	-18.0879	
0.199754	18.3015	22.8006	0.00230876	-18.1017	
0.137037	18.246	22.7869	0.00634697	-18.109	
0.116132	18.3154	22.7664	0.0100967	-18.1992	
0.0464465	18.35	22.821	0.0141349	-18.3036	
-0.0232388	18.3292	22.821	0.0207691	-18.3525	
-0.120798	18.3916	22.8347	0.0201923	-18.5124	
-0.176547	18.35	22.8074	0.0250958	-18.5266	
-0.267137	18.3985	22.8688	0.0285571	-18.6657	
-0.30198	18.4471	22.8688	0.0276918	-18.749	
-0.413477	18.4263	22.8415	0.0268265	-18.8397	
-0.504068	18.5025	22.8074	0.0288456	-19.0066	
-0.594659	18.5094	22.8552	0.0271149	-19.1041	
-0.601627	18.4956	22.8552	0.0274033	-19.0972	
-0.706155	18.5094	22.8142	0.0276918	-19.2156	
-0.727061	18.5995	22.8825	0.0268265	-19.3266	
-0.789778	18.6273	22.8006	0.0259611	-19.417	
-0.950054	18.558	22.8142	0.0253842	-19.508	
-0.998834	18.6481	22.8347	0.0250958	-19.6469	
-1.06155	18.6689	22.7596	0.0268265	-19.7304	
-1.14517	18.7174	22.7664	0.0311531	-19.8626	
-1.2497	18.7382	22.7664	0.0340375	-19.9879	
-1.34029	18.7659	22.7869	0.0334607	-20.1062	
-1.45179	18.8144	22.7801	0.036922	-20.2662	
-1.52147	18.7659	22.7733	0.0400949	-20.2874	
-1.626	18.8075	22.7187	0.0452868	-20.4335	
-1.78628	18.8699	22.7118	0.0452868	-20.6562	
-1.91171	18.9115	22.6982	0.0452868	-20.8232	
-2.01624	18.9461	22.7118	0.049325	-20.9624	
-2.14167	18.9877	22.6845	0.0530748	-21.1294	
-2.27408	18.9531	22.7118	0.0582668	-21.2271	
-2.41345	19.057	22.6504	0.0614397	-21.4705	
-2.55979	19.0917	22.7118	0.0660548	-21.6515	
-2.734	19.1055	22.6982	0.0715352	-21.8395	
-2.87337	19.0847	22.705	0.0721121	-21.9581	
-3.12424	19.1679	22.7391	0.0781694	-22.2922	
-3.27754	19.2372	22.6913	0.0799	-22.5148	
-3.43782	19.2095	22.6845	0.0813423	-22.6473	
-3.63991	19.1749	22.6845	0.0810538	-22.8148	
-3.85593	19.2026	22.6777	0.0917262	-23.0585	
-4.00227	19.2164	22.6436	0.0911493	-23.2187	
-4.25314	19.1749	22.6709	0.0940338	-23.428	
-4.43432	19.1957	22.6982	0.0940338	-23.63	
-4.50401	19.1333	22.6709	0.101245	-23.6373	
-4.60157	19.1333	22.6709	0.101822	-23.7348	
-4.727	19.1541	22.6572	0.108744	-23.8811	
-4.8594	19.1055	22.6777	0.116532	-23.9649	
-4.91515	19.0501	22.6913	0.131531	-23.9652	
-4.84546	19.0917	22.6709	0.162106	-23.9371	
-4.78275	19.0016	22.6777	0.175086	-23.7843	
-4.67125	19.0154	22.6572	0.200181	-23.6867	
-4.47613	18.9946	22.6436	0.231044	-23.4708	
-4.19739	18.9808	22.5958	0.265081	-23.1782	
-3.98833	18.9253	22.664	0.287002	-22.9137	
-3.82806	18.8768	22.6163	0.318731	-22.7049	
-3.52144	18.9045	22.6504	0.326808	-22.426	
-3.21483	18.8352	22.6777	0.368632	-22.05	
-2.87337	18.7728	22.6026	0.3819	-21.6462	
-2.57372	18.752	22.664	0.41911	-21.3258	
-2.27408	18.6897	22.6026	0.426321	-20.9637	
-1.93262	18.6619	22.6026	0.426321	-20.5945	
-1.50754	18.6342	22.5958	0.48026	-20.1417	
-1.27757	18.5649	22.6231	0.475933	-19.8425	
-0.991865	18.5302	22.6231	0.518334	-19.5221	
-0.720092	18.454	22.6572	0.510258	-19.1741	
-0.483162	18.3916	22.6504	0.532468	-18.8748	
-0.155641	18.3916	22.6777	0.527853	-18.5472	
0.1231	18.2668	22.6436	0.497566	-18.1437	
0.332156	18.253	22.6436	0.584676	-17.9208	
0.596961	18.1629	22.6094	0.55987	-17.5659	
0.833891	18.1005	22.6367	0.540833	-17.2666	
0.819954	18.0727	22.6504	0.499585	-17.2528	
0.659677	17.9896	22.6163	0.505354	-17.3299	
0.596961	17.9896	22.6436	0.505643	-17.3926	
0.443653	17.8925	22.664	0.506796	-17.4489	
0.380936	17.8163	22.5958	0.448819	-17.4353	
0.443653	17.6915	22.6231	0.477952	-17.2479	
0.373968	17.5945	22.6026	0.490355	-17.2205	
0.346093	17.5044	22.6026	0.468433	-17.1583	
0.283377	17.4212	22.5958	0.459492	-17.1378	
0.255503	17.3172	22.5753	0.445935	-17.0617	
0.26944	17.2132	22.6436	0.413341	-16.9438	
0.387905	17.1439	22.6026	0.38565	-16.756	
0.332156	16.9914	22.5958	0.391419	-16.6593	
0.366999	16.9013	22.5617	0.374401	-16.5343	
0.234597	16.7835	22.6094	0.36719	-16.5489	
0.213691	16.6657	22.5821	0.371228	-16.452	
0.130069	16.5755	22.5753	0.346133	-16.4455	
0.185817	16.4785	22.5753	0.325942	-16.2927	
0.255503	16.3745	22.5412	0.327385	-16.119	
0.234597	16.2151	22.5753	0.303732	-15.9805	
0.353062	16.1804	22.5753	0.248351	-15.8274	
0.366999	15.9794	22.4934	0.252101	-15.6124	
0.464559	15.8893	22.548	0.274599	-15.4248	
0.631803	15.7438	22.5275	0.256427	-15.112	
0.680583	15.6537	22.5207	0.242582	-14.9731	
0.715426	15.5081	22.5275	0.26335	-14.7927	
0.799048	15.3972	22.5207	0.246909	-14.5981	
0.882671	15.2863	22.589	0.259023	-14.4036	
0.882671	15.1962	22.5753	0.243447	-14.3135	
0.833891	15.0437	22.5548	0.281522	-14.2098	
0.736331	14.8912	22.5617	0.273157	-14.1549	
0.534244	14.8288	22.5685	0.28008	-14.2946	
0.401842	14.704	22.5753	0.262773	-14.3022	
0.353062	14.6001	22.5685	0.240851	-14.247	
0.332156	14.5793	22.5958	0.226718	-14.2471	
0.339125	14.4476	22.5548	0.236813	-14.1084	
0.346093	14.3505	22.6299	0.27258	-14.0044	
0.297314	14.2466	22.6163	0.259023	-13.9492	
0.290345	14.2188	22.5958	0.273734	-13.9285	
0.311251	14.1218	22.6026	0.248063	-13.8105	
0.283377	14.0109	22.6504	0.257581	-13.7275	
0.234597	13.9624	22.6299	0.273157	-13.7278	
0.241565	13.9346	22.5958	0.284118	-13.6931	
0.276408	13.8376	22.6094	0.283541	-13.5612	
0.325188	13.7821	22.6231	0.270561	-13.457	
0.401842	13.699	22.5617	0.257293	-13.2971	
0.429716	13.6574	22.5753	0.278638	-13.2277	
0.527275	13.6019	22.589	0.29306	-13.0747	
0.569087	13.5603	22.5821	0.295944	-12.9913	
0.666646	13.4841	22.5958	0.278349	-12.8174	
0.687552	13.4494	22.589	0.269407	-12.7619	
0.785111	13.4217	22.6163	0.288733	-12.6366	
0.79208	13.3732	22.6163	0.315847	-12.5811	
0.778143	13.3316	22.5617	0.293925	-12.5535	
0.687552	13.2761	22.5548	0.316135	-12.5886	
0.673615	13.2554	22.6026	0.299117	-12.5817	
0.569087	13.3039	22.6231	0.287579	-12.7348	
0.589992	13.3039	22.664	0.279503	-12.7139	
0.50637	13.2346	22.5821	0.295944	-12.7282	
0.520307	13.2623	22.6299	0.301425	-12.742	
0.562118	13.2138	22.6845	0.306617	-12.6516	
0.603929	13.2484	22.6504	0.298252	-12.6445	
0.617866	13.2554	22.6572	0.305751	-12.6375	
0.589992	13.2346	22.7255	0.299694	-12.6446	
0.617866	13.2346	22.6982	0.304021	-12.6167	
0.548181	13.2831	22.7391	0.323058	-12.7349	
0.624835	13.2346	22.746	0.297386	-12.6097	
0.631803	13.2484	22.7596	0.297098	-12.6166	
0.610898	13.2554	22.7801	0.301136	-12.6445	
0.596961	13.2484	22.8006	0.339499	-12.6515	
0.541212	13.2415	22.8279	0.329404	-12.7003	
0.548181	13.1722	22.8483	0.340941	-12.624	
0.562118	13.1791	22.8347	0.313539	-12.617	
0.603929	13.1583	22.9166	0.32075	-12.5544	
0.652709	13.1167	22.8893	0.309213	-12.464	
0.687552	13.1514	22.9166	0.336903	-12.4638	
0.7433	13.0751	22.9371	0.31152	-12.3318	
0.771174	13.0335	22.9234	0.304021	-12.2624	
0.799048	13.0127	22.9439	0.299982	-12.2137	
0.896608	12.9712	22.9644	0.31152	-12.0746	
0.882671	12.9642	22.9576	0.303444	-12.0816	
0.93145	12.888	23.019	0.306328	-11.9565	
0.93145	12.8949	22.978	0.304309	-11.9635	
0.945387	12.888	23.0326	0.288733	-11.9426	
0.98023	12.8256	23.0463	0.276042	-11.8454	
1.0987	12.784	23.019	0.276907	-11.6853	
1.16141	12.7701	22.9849	0.250947	-11.6087	
1.15444	12.7216	23.0531	0.274888	-11.5672	
1.23807	12.687	23.0531	0.247486	-11.4489	
1.19625	12.68	23.0668	0.267965	-11.4838	
1.29381	12.687	23.0668	0.251524	-11.3932	
1.30775	12.6315	23.1145	0.235371	-11.3238	
1.25897	12.5899	23.1145	0.23191	-11.331	
1.27291	12.6384	23.1145	0.244024	-11.3655	
1.21716	12.583	23.1419	0.254697	-11.3658	
1.23807	12.6177	23.1419	0.256139	-11.3796	
1.31472	12.6107	23.1623	0.227295	-11.296	
1.25897	12.5899	23.1419	0.212296	-11.331	
1.28685	12.5691	23.2101	0.184028	-11.2823	
1.23807	12.5483	23.1896	0.233929	-11.3103	
1.32866	12.6107	23.1828	0.236813	-11.2821	
1.32866	12.6107	23.2442	0.21143	-11.2821	
1.252	12.5969	23.2442	0.186624	-11.3449	
1.30775	12.6107	23.2715	0.17249	-11.303	
1.33563	12.6454	23.2715	0.195854	-11.3098	
1.3635	12.7078	23.2852	0.221814	-11.3443	
1.3844	12.7008	23.3125	0.184893	-11.3164	
1.41228	12.7771	23.3535	0.179413	-11.3648	
1.39834	12.8256	23.3398	0.168741	-11.4273	
1.475	12.8256	23.3535	0.171337	-11.3506	
1.53771	12.9712	23.333	0.169029	-11.4334	
1.55165	12.985	23.3876	0.158357	-11.4334	
1.56559	13.0197	23.3808	0.15951	-11.4541	
1.62134	13.089	23.3603	0.152876	-11.4677	
1.63527	13.1444	23.4422	0.143646	-11.5092	
1.66315	13.1652	23.3944	0.147107	-11.5021	
1.66315	13.1791	23.4558	0.143358	-11.516	
1.68405	13.2623	23.4558	0.1448	-11.5782	
1.68405	13.2415	23.4558	0.128359	-11.5574	
1.66315	13.2831	23.4627	0.111629	-11.6199	
1.63527	13.3177	23.4695	0.111629	-11.6825	
1.67708	13.3801	23.4627	0.111917	-11.703	
1.66315	13.4217	23.49	0.103841	-11.7586	
1.64224	13.4702	23.5104	0.098072	-11.828	
-0.0998927	13.5187	23.4695	0.113359	-13.6186	
-0.448319	13.5881	23.5036	-0.0455728	-14.0364	
0.847828	13.6089	23.4831	-0.0444191	-12.761	
0.840859	13.7128	23.5787	-0.0478804	-12.872	
1.19625	13.7544	23.5104	-0.00865209	-12.5582	
0.812985	13.8237	23.5036	-0.0279778	-13.0108	
0.673615	13.8861	23.5446	-0.0524955	-13.2125	
0.673615	13.9208	23.5719	-0.0415346	-13.2472	
0.596961	13.9624	23.5651	-0.0556684	-13.3654	
0.7433	14.0455	23.6128	-0.0409578	-13.3022	
0.64574	14.0455	23.5855	-0.0305738	-13.3998	
0.750268	14.101	23.5787	-0.0323044	-13.3507	
0.771174	14.1357	23.6197	-0.0253818	-13.3645	
0.764205	14.205	23.5855	-0.0262471	-13.4408	
0.729363	14.2188	23.6401	-0.0193245	-13.4895	
0.659677	14.2188	23.6197	-0.0193245	-13.5592	
0.708457	14.2951	23.6128	-0.0204783	-13.5866	
0.785111	14.302	23.6879	-0.0187476	-13.5169	
0.812985	14.3575	23.6947	-0.0184592	-13.5445	
0.840859	14.3297	23.6947	-0.0161516	-13.4889	
0.882671	14.3991	23.6811	-0.0201898	-13.5164	
0.868733	14.3921	23.722	-0.0204783	-13.5234	
0.952356	14.4337	23.7289	-0.021632	-13.4814	
0.959324	14.4337	23.7152	-0.0262471	-13.4744	
1.04992	14.4753	23.7152	-0.0291316	-13.4254	
1.03598	14.5654	23.7494	-0.0297085	-13.5294	
1.09173	14.607	23.722	-0.0285547	-13.5153	
1.16141	14.5793	23.7562	-0.0299969	-13.4179	
1.18929	14.607	23.7425	-0.0337467	-13.4177	
1.2311	14.6001	23.722	-0.0380733	-13.369	
1.252	14.6694	23.7152	-0.0415346	-13.4174	
1.31472	14.6555	23.7971	-0.0415346	-13.3408	
1.3844	14.6832	23.8108	-0.0432653	-13.2988	
1.37047	14.7526	23.7767	-0.0478804	-13.3821	
1.41925	14.6902	23.763	-0.0524955	-13.2709	
1.50984	14.7872	23.7971	-0.054803	-13.2774	
1.50984	14.7803	23.804	-0.0666292	-13.2704	
1.55862	14.7941	23.7835	-0.0663408	-13.2355	
1.60043	14.8496	23.8244	-0.0764363	-13.2492	
1.65618	14.808	23.8244	-0.0859549	-13.1518	
1.68405	14.7872	23.8654	-0.0891278	-13.1032	
1.71889	14.8288	23.8313	-0.0948967	-13.1099	
1.80252	14.8773	23.8449	-0.104704	-13.0748	
1.78161	14.8773	23.8586	-0.111915	-13.0957	
1.88614	14.8981	23.8995	-0.121145	-13.012	
1.89311	14.8912	23.8381	-0.131241	-12.9981	
2.02551	14.8912	23.8654	-0.143932	-12.8657	
2.0952	14.9536	23.8517	-0.151432	-12.8584	
2.15094	14.9536	23.8722	-0.158066	-12.8026	
2.14398	14.9536	23.8859	-0.158354	-12.8096	
2.20669	14.9813	23.9063	-0.169315	-12.7746	
2.17882	14.9328	23.8927	-0.178257	-12.754	
2.16488	14.9397	23.8722	-0.176526	-12.7748	
2.18579	14.9328	23.8654	-0.163835	-12.747	
2.18579	14.8496	23.8927	-0.156047	-12.6638	
2.19972	14.8357	23.879	-0.184603	-12.636	
2.20669	14.8496	23.8995	-0.195852	-12.6429	
2.21366	14.8011	23.9063	-0.197294	-12.5874	
2.30425	14.7664	23.9063	-0.217485	-12.4622	
2.31819	14.8219	23.8517	-0.214312	-12.5037	
2.34606	14.7803	23.8859	-0.242291	-12.4342	
2.47846	14.7318	23.8722	-0.249214	-12.2533	
2.51331	14.704	23.8927	-0.258733	-12.1907	
2.61087	14.7248	23.8586	-0.254694	-12.114	
2.66662	14.6763	23.9336	-0.253252	-12.0097	
2.75024	14.7179	23.8381	-0.300268	-11.9677	
2.82689	14.6001	23.8586	-0.299692	-11.7732	
2.91051	14.6278	23.8654	-0.293346	-11.7173	
2.97323	14.6139	23.8449	-0.30921	-11.6407	
2.98717	14.5931	23.8654	-0.312383	-11.606	
2.91748	14.607	23.8927	-0.329113	-11.6895	
3.03595	14.503	23.8449	-0.350169	-11.4671	
3.02898	14.5446	23.879	-0.337189	-11.5156	
2.9802	14.51	23.879	-0.339208	-11.5298	
2.98717	14.4476	23.9132	-0.326517	-11.4604	
2.98717	14.4614	23.8517	-0.290173	-11.4743	
2.9802	14.4614	23.8517	-0.338054	-11.4812	
2.98717	14.3991	23.8927	-0.31844	-11.4119	
2.91748	14.3713	23.9132	-0.346131	-11.4538	
2.91748	14.4198	23.8927	-0.360265	-11.5024	
2.88264	14.3921	23.8586	-0.319883	-11.5095	
2.86173	14.3783	23.8244	-0.325363	-11.5165	
2.79205	14.4406	23.879	-0.312383	-11.6486	
2.77114	14.4198	23.8995	-0.293923	-11.6487	
2.71539	14.4337	23.879	-0.310652	-11.7183	
2.77114	14.4961	23.8654	-0.335459	-11.7249	
2.75024	14.4753	23.9336	-0.319017	-11.7251	
2.70146	14.4684	23.8586	-0.358246	-11.7669	
2.74327	14.5307	23.8517	-0.304595	-11.7875	
2.75024	14.5585	23.8586	-0.347862	-11.8082	
2.72236	14.5723	23.804	-0.328824	-11.85	
2.7363	14.6347	23.8244	-0.321613	-11.8984	
2.66662	14.6555	23.8244	-0.312383	-11.9889	
2.64571	14.6694	23.8313	-0.30921	-12.0237	
2.66662	14.6832	23.8313	-0.331709	-12.0166	
2.69449	14.6902	23.804	-0.349881	-11.9957	
2.67358	14.7803	23.8586	-0.290173	-12.1067	
2.6248	14.8011	23.7971	-0.315267	-12.1763	
2.61784	14.7872	23.8381	-0.329978	-12.1694	
2.61784	14.9051	23.8244	-0.311518	-12.2872	
2.59693	14.8843	23.8244	-0.337766	-12.2873	
