0.0515	-10.898	-0.073
0.052	-10.898	-0.073
0.0525	-10.898	-0.068
0.053	-10.898	-0.066
0.0535	-10.898	-0.059
0.054	-10.898	-0.051
0.0545	-10.898	-0.060
0.055	-10.898	-0.053
0.0555	-10.898	-0.047
0.056	-10.898	-0.023
0.0565	-10.898	-0.015
0.057	-10.898	-0.017
0.0575	-10.898	0.006
0.058	-10.898	0.011
0.0585	-10.898	0.013
0.059	-10.898	0.011
0.0595	-10.898	0.015
0.06	-10.898	0.029
0.0605	-10.898	0.027
0.061	-10.898	0.026
0.0615	-10.898	0.027
0.062	-10.898	0.012
0.0625	-10.898	0.013
0.063	-10.898	0.012
0.0635	-10.898	-0.001
0.064	-10.898	-0.004
0.0645	-10.898	-0.027
0.065	-10.898	-0.052
0.0655	-10.898	-0.055
0.066	-10.898	-0.074
0.0665	-10.898	-0.072
0.067	-10.898	-0.060
0.0675	-10.898	-0.055
0.068	-10.898	-0.063
0.0685	-10.898	-0.078
0.069	-10.898	-0.084
0.0695	-10.898	-0.069
0.07	-10.898	-0.048
0.0705	-10.898	-0.049
0.071	-10.898	-0.048
0.0715	-10.898	-0.065
0.072	-10.898	-0.057
0.0725	-10.898	-0.038
0.073	-10.898	-0.019
0.0735	-10.898	-0.013
0.074	-10.898	-0.005
0.0745	-10.898	0.015
0.075	-10.898	0.001
0.0755	-10.898	0.004
0.076	-10.898	0.009
0.0765	-10.898	0.026
0.077	-10.898	0.038
0.0775	-10.898	0.021
0.078	-10.898	0.019
0.0785	-10.898	0.010
0.079	-10.898	0.003
0.0795	-10.898	0.009
0.08	-10.898	0.013
0.0805	-10.898	0.010
0.081	-10.898	-0.006
0.0815	-10.898	-0.016
0.082	-10.898	-0.034
0.0825	-10.898	-0.049
0.083	-10.898	-0.065
0.0835	-10.898	-0.056
0.084	-10.898	-0.063
0.0845	-10.898	-0.073
0.085	-10.898	-0.067
0.0855	-10.898	-0.067
0.086	-10.898	-0.073
0.0865	-10.898	-0.060
0.087	-10.898	-0.052
0.0875	-10.898	-0.047
0.088	-10.898	-0.050
0.0885	-10.898	-0.053
0.089	-10.898	-0.027
0.0895	-10.898	-0.007
0.09	-10.898	-0.012
0.0905	-10.898	-0.005
0.091	-10.898	0.022
0.0915	-10.898	0.018
0.092	-10.898	0.013
0.0925	-10.898	0.012
0.093	-10.898	0.016
0.0935	-10.898	0.030
0.094	-10.898	0.044
0.0945	-10.898	0.043
0.095	-10.898	0.024
0.0955	-10.898	0.008
0.096	-10.898	0.002
0.0965	-10.898	-0.009
0.097	-10.898	-0.014
0.0975	-10.898	-0.015
0.098	-10.898	-0.038
0.0985	-10.898	-0.047
0.099	-10.898	-0.049
0.0995	-10.898	-0.077
0.1	-10.898	-0.062
0.1005	-10.898	-0.053
0.101	-10.898	-0.053
0.1015	-10.898	-0.072
0.102	-10.898	-0.074
0.1025	-10.898	-0.072
0.103	-10.897	-0.050
0.1035	-10.897	-0.029
0.104	-10.897	-0.033
0.1045	-10.897	-0.041
0.105	-10.897	-0.045
0.1055	-10.897	-0.043
0.106	-10.897	-0.031
0.1065	-10.897	-0.016
0.107	-10.897	-0.013
0.1075	-10.897	0.010
0.108	-10.897	0.010
0.1085	-10.897	0.013
0.109	-10.897	0.009
0.1095	-10.897	0.024
0.11	-10.897	0.028
0.1105	-10.897	0.030
0.111	-10.897	0.028
0.1115	-10.897	0.018
0.112	-10.897	0.016
0.1125	-10.897	0.017
0.113	-10.897	0.006
0.1135	-10.897	-0.000
0.114	-10.897	-0.011
0.1145	-10.897	-0.026
0.115	-10.897	-0.040
0.1155	-10.897	-0.046
0.116	-10.897	-0.071
0.1165	-10.897	-0.082
0.117	-10.897	-0.070
0.1175	-10.897	-0.069
0.118	-10.897	-0.064
0.1185	-10.897	-0.084
0.119	-10.897	-0.077
0.1195	-10.897	-0.086
0.12	-10.897	-0.064
0.1205	-10.897	-0.064
0.121	-10.897	-0.074
0.1215	-10.897	-0.047
0.122	-10.897	-0.067
0.1225	-10.897	-0.035
0.123	-10.897	-0.021
0.1235	-10.897	-0.021
0.124	-10.897	-0.020
0.1245	-10.897	-0.002
0.125	-10.897	0.010
0.1255	-10.897	0.003
0.126	-10.897	0.003
0.1265	-10.897	0.015
0.127	-10.895	0.017
0.1275	-10.895	0.018
0.128	-10.895	0.024
0.1285	-10.895	0.014
0.129	-10.895	0.008
0.1295	-10.895	-0.004
0.13	-10.895	-0.004
0.1305	-10.895	-0.000
0.131	-10.895	-0.006
0.1315	-10.895	-0.018
0.132	-10.895	-0.016
0.1325	-10.895	-0.045
0.133	-10.895	-0.073
0.1335	-10.895	-0.074
0.134	-10.895	-0.070
0.1345	-10.895	-0.083
0.135	-10.895	-0.079
0.1355	-10.895	-0.080
0.136	-10.895	-0.068
0.1365	-10.895	-0.068
0.137	-10.895	-0.047
0.1375	-10.895	-0.052
0.138	-10.895	-0.059
0.1385	-10.895	-0.050
0.139	-10.895	-0.044
0.1395	-10.895	-0.010
0.14	-10.895	-0.001
0.1405	-10.895	0.023
0.141	-10.895	0.025
0.1415	-10.895	0.006
0.142	-10.895	0.011
0.1425	-10.895	-0.003
0.143	-10.895	0.015
0.1435	-10.894	0.021
0.144	-10.894	0.023
0.1445	-10.894	0.029
0.145	-10.894	0.018
0.1455	-10.894	0.020
0.146	-10.894	0.007
0.1465	-10.894	0.019
0.147	-10.894	0.010
0.1475	-10.894	-0.002
0.148	-10.894	-0.023
0.1485	-10.894	-0.038
0.149	-10.894	-0.049
0.1495	-10.894	-0.068
0.15	-10.894	-0.060
0.1505	-10.894	-0.063
0.151	-10.894	-0.059
0.1515	-10.894	-0.071
0.152	-10.894	-0.089
0.1525	-10.894	-0.078
0.153	-10.894	-0.069
0.1535	-10.894	-0.051
0.154	-10.894	-0.056
0.1545	-10.894	-0.074
0.155	-10.894	-0.070
0.1555	-10.894	-0.058
0.156	-10.894	-0.021
0.1565	-10.894	-0.000
0.157	-10.894	-0.004
0.1575	-10.892	-0.003
0.158	-10.892	-0.001
0.1585	-10.892	-0.014
0.159	-10.892	0.002
0.1595	-10.892	0.013
0.16	-10.892	0.026
0.1605	-10.892	0.022
0.161	-10.892	0.034
0.1615	-10.892	0.022
0.162	-10.892	0.024
0.1625	-10.892	0.022
0.163	-10.892	0.004
0.1635	-10.892	0.005
0.164	-10.892	0.001
0.1645	-10.892	-0.019
0.165	-10.892	-0.033
0.1655	-10.892	-0.054
0.166	-10.892	-0.060
0.1665	-10.892	-0.072
0.167	-10.892	-0.038
0.1675	-10.892	-0.061
0.168	-10.892	-0.065
0.1685	-10.892	-0.077
0.169	-10.891	-0.089
0.1695	-10.891	-0.070
0.17	-10.891	-0.059
0.1705	-10.891	-0.056
0.171	-10.891	-0.063
0.1715	-10.891	-0.067
0.172	-10.891	-0.053
0.1725	-10.891	-0.037
0.173	-10.891	-0.008
0.1735	-10.891	0.002
0.174	-10.891	0.012
0.1745	-10.891	0.020
0.175	-10.891	0.011
0.1755	-10.891	0.013
0.176	-10.891	0.018
0.1765	-10.891	0.035
0.177	-10.891	0.047
0.1775	-10.891	0.041
0.178	-10.891	0.036
0.1785	-10.891	0.015
0.179	-10.891	-0.004
0.1795	-10.889	-0.007
0.18	-10.889	-0.008
0.1805	-10.889	0.001
0.181	-10.889	-0.008
0.1815	-10.889	-0.032
0.182	-10.889	-0.039
0.1825	-10.889	-0.057
0.183	-10.889	-0.081
0.1835	-10.889	-0.085
0.184	-10.889	-0.065
0.1845	-10.889	-0.071
0.185	-10.889	-0.079
0.1855	-10.889	-0.077
0.186	-10.889	-0.063
0.1865	-10.889	-0.052
0.187	-10.889	-0.063
0.1875	-10.889	-0.062
0.188	-10.889	-0.079
0.1885	-10.889	-0.074
0.189	-10.889	-0.069
0.1895	-10.888	-0.049
0.19	-10.888	-0.029
0.1905	-10.888	-0.005
0.191	-10.888	0.017
0.1915	-10.888	-0.003
0.192	-10.888	0.009
0.1925	-10.888	0.021
0.193	-10.888	0.014
0.1935	-10.888	0.031
0.194	-10.888	0.031
0.1945	-10.888	0.031
0.195	-10.888	0.009
0.1955	-10.888	0.004
0.196	-10.888	0.016
0.1965	-10.888	0.023
0.197	-10.888	0.023
0.1975	-10.888	0.004
0.198	-10.886	-0.026
0.1985	-10.886	-0.041
0.199	-10.886	-0.066
0.1995	-10.886	-0.083
0.2	-10.886	-0.071
0.2005	-10.886	-0.051
0.201	-10.886	-0.051
0.2015	-10.886	-0.072
0.202	-10.886	-0.084
0.2025	-10.886	-0.070
0.203	-10.886	-0.068
0.2035	-10.886	-0.052
0.204	-10.886	-0.051
0.2045	-10.886	-0.058
0.205	-10.886	-0.066
0.2055	-10.886	-0.048
0.206	-10.886	-0.033
0.2065	-10.884	-0.030
0.207	-10.884	-0.010
0.2075	-10.884	0.004
0.208	-10.884	-0.001
0.2085	-10.884	0.006
0.209	-10.884	0.012
0.2095	-10.884	0.014
0.21	-10.884	0.018
0.2105	-10.884	0.027
0.211	-10.884	0.002
0.2115	-10.884	0.006
0.212	-10.884	-0.004
0.2125	-10.884	-0.002
0.213	-10.884	0.005
0.2135	-10.884	0.004
0.214	-10.884	0.006
0.2145	-10.883	-0.018
0.215	-10.883	-0.027
0.2155	-10.883	-0.048
0.216	-10.883	-0.064
0.2165	-10.883	-0.052
0.217	-10.883	-0.053
0.2175	-10.883	-0.061
0.218	-10.883	-0.073
0.2185	-10.883	-0.072
0.219	-10.883	-0.074
0.2195	-10.883	-0.076
0.22	-10.883	-0.059
0.2205	-10.883	-0.049
0.221	-10.883	-0.030
0.2215	-10.881	-0.036
0.222	-10.881	-0.049
0.2225	-10.881	-0.033
0.223	-10.881	-0.025
0.2235	-10.881	-0.005
0.224	-10.881	0.007
0.2245	-10.881	0.020
0.225	-10.881	0.008
0.2255	-10.881	0.008
0.226	-10.881	0.007
0.2265	-10.881	0.021
0.227	-10.881	0.024
0.2275	-10.881	0.021
0.228	-10.881	0.009
0.2285	-10.881	0.014
0.229	-10.880	0.008
0.2295	-10.880	0.005
0.23	-10.880	-0.013
0.2305	-10.880	-0.015
0.231	-10.880	-0.016
0.2315	-10.880	-0.035
0.232	-10.880	-0.032
0.2325	-10.880	-0.057
0.233	-10.880	-0.060
0.2335	-10.880	-0.053
0.234	-10.880	-0.052
0.2345	-10.880	-0.060
0.235	-10.880	-0.074
0.2355	-10.880	-0.074
0.236	-10.878	-0.082
0.2365	-10.878	-0.076
0.237	-10.878	-0.066
0.2375	-10.878	-0.057
0.238	-10.878	-0.049
0.2385	-10.878	-0.044
0.239	-10.878	-0.032
0.2395	-10.878	-0.007
0.24	-10.878	0.012
0.2405	-10.878	0.011
0.241	-10.878	0.019
0.2415	-10.878	-0.002
0.242	-10.878	-0.016
0.2425	-10.877	-0.016
0.243	-10.877	-0.004
0.2435	-10.877	0.008
0.244	-10.877	0.020
0.2445	-10.877	0.030
0.245	-10.877	0.019
0.2455	-10.877	0.007
0.246	-10.877	0.005
0.2465	-10.877	-0.001
0.247	-10.877	-0.024
0.2475	-10.877	-0.020
0.248	-10.877	-0.027
0.2485	-10.877	-0.019
0.249	-10.875	-0.025
0.2495	-10.875	-0.041
0.25	-10.875	-0.056
0.2505	-10.875	-0.061
0.251	-10.875	-0.060
0.2515	-10.875	-0.072
0.252	-10.875	-0.076
0.2525	-10.875	-0.064
0.253	-10.875	-0.067
0.2535	-10.875	-0.038
0.254	-10.875	-0.055
0.2545	-10.875	-0.068
0.255	-10.873	-0.061
0.2555	-10.873	-0.065
0.256	-10.873	-0.045
0.2565	-10.873	-0.021
0.257	-10.873	-0.001
0.2575	-10.873	0.021
0.258	-10.873	0.018
0.2585	-10.873	0.017
0.259	-10.873	0.014
0.2595	-10.873	0.015
0.26	-10.873	0.030
0.2605	-10.873	0.043
0.261	-10.872	0.040
0.2615	-10.872	0.026
0.262	-10.872	0.017
0.2625	-10.872	0.008
0.263	-10.872	0.019
0.2635	-10.872	0.001
0.264	-10.872	0.002
0.2645	-10.872	-0.006
0.265	-10.872	-0.023
0.2655	-10.872	-0.030
0.266	-10.872	-0.053
0.2665	-10.872	-0.067
0.267	-10.870	-0.069
0.2675	-10.870	-0.073
0.268	-10.870	-0.090
0.2685	-10.870	-0.089
0.269	-10.870	-0.077
0.2695	-10.870	-0.082
0.27	-10.870	-0.069
0.2705	-10.870	-0.055
0.271	-10.870	-0.056
0.2715	-10.870	-0.055
0.272	-10.870	-0.039
0.2725	-10.870	-0.011
0.273	-10.869	0.007
0.2735	-10.869	0.005
0.274	-10.869	0.015
0.2745	-10.869	0.022
0.275	-10.869	0.000
0.2755	-10.869	-0.001
0.276	-10.869	0.002
0.2765	-10.869	0.018
0.277	-10.869	0.023
0.2775	-10.869	0.015
0.278	-10.869	0.018
0.2785	-10.867	0.011
0.279	-10.867	0.006
0.2795	-10.867	-0.000
0.28	-10.867	0.015
0.2805	-10.867	-0.003
0.281	-10.867	-0.020
0.2815	-10.867	-0.036
0.282	-10.867	-0.041
0.2825	-10.867	-0.071
0.283	-10.867	-0.104
0.2835	-10.867	-0.089
0.284	-10.866	-0.085
0.2845	-10.866	-0.088
0.285	-10.866	-0.091
0.2855	-10.866	-0.081
0.286	-10.866	-0.069
0.2865	-10.866	-0.060
0.287	-10.866	-0.061
0.2875	-10.866	-0.050
0.288	-10.866	-0.043
0.2885	-10.866	-0.035
0.289	-10.866	-0.017
0.2895	-10.864	0.004
0.29	-10.864	0.002
0.2905	-10.864	-0.003
0.291	-10.864	0.007
0.2915	-10.864	-0.017
0.292	-10.864	-0.007
0.2925	-10.864	0.004
0.293	-10.864	0.018
0.2935	-10.864	0.023
0.294	-10.864	0.025
0.2945	-10.864	0.014
0.295	-10.863	-0.002
0.2955	-10.863	-0.004
0.296	-10.863	0.005
0.2965	-10.863	-0.009
0.297	-10.863	-0.011
0.2975	-10.863	-0.008
0.298	-10.863	-0.018
0.2985	-10.863	-0.027
0.299	-10.863	-0.038
0.2995	-10.863	-0.061
0.3	-10.863	-0.070
0.3005	-10.861	-0.049
0.301	-10.861	-0.058
0.3015	-10.861	-0.053
0.302	-10.861	-0.057
0.3025	-10.861	-0.061
0.303	-10.861	-0.058
0.3035	-10.861	-0.054
0.304	-10.861	-0.034
0.3045	-10.861	-0.054
0.305	-10.861	-0.052
0.3055	-10.861	-0.054
0.306	-10.859	-0.034
0.3065	-10.859	-0.009
0.307	-10.859	-0.014
0.3075	-10.859	0.013
0.308	-10.859	0.013
0.3085	-10.859	-0.004
0.309	-10.859	0.001
0.3095	-10.859	0.008
0.31	-10.859	0.017
0.3105	-10.859	0.016
0.311	-10.858	0.028
0.3115	-10.858	0.020
0.312	-10.858	0.016
0.3125	-10.858	0.024
0.313	-10.858	0.032
0.3135	-10.858	0.023
0.314	-10.858	-0.001
0.3145	-10.858	-0.028
0.315	-10.858	-0.039
0.3155	-10.858	-0.034
0.316	-10.858	-0.050
0.3165	-10.856	-0.057
0.317	-10.856	-0.060
0.3175	-10.856	-0.065
0.318	-10.856	-0.072
0.3185	-10.856	-0.086
0.319	-10.856	-0.095
0.3195	-10.856	-0.093
0.32	-10.856	-0.058
0.3205	-10.856	-0.043
0.321	-10.856	-0.038
0.3215	-10.855	-0.037
0.322	-10.855	-0.030
0.3225	-10.855	-0.022
0.323	-10.855	-0.014
0.3235	-10.855	0.000
0.324	-10.855	-0.005
0.3245	-10.855	0.013
0.325	-10.855	-0.004
0.3255	-10.855	0.008
0.326	-10.855	0.015
0.3265	-10.853	0.022
0.327	-10.853	0.031
0.3275	-10.853	0.028
0.328	-10.853	0.040
0.3285	-10.853	-0.002
0.329	-10.853	-0.001
0.3295	-10.853	0.006
0.33	-10.853	0.012
0.3305	-10.853	-0.002
0.331	-10.853	-0.022
0.3315	-10.852	-0.034
0.332	-10.852	-0.057
0.3325	-10.852	-0.064
0.333	-10.852	-0.088
0.3335	-10.852	-0.071
0.334	-10.852	-0.066
0.3345	-10.852	-0.077
0.335	-10.852	-0.081
0.3355	-10.852	-0.082
0.336	-10.852	-0.072
0.3365	-10.850	-0.057
0.337	-10.850	-0.044
0.3375	-10.850	-0.030
0.338	-10.850	-0.035
0.3385	-10.850	-0.046
0.339	-10.850	-0.034
0.3395	-10.850	-0.025
0.34	-10.850	-0.022
0.3405	-10.850	-0.009
0.341	-10.850	0.022
0.3415	-10.850	0.015
0.342	-10.848	0.008
0.3425	-10.848	0.001
0.343	-10.848	0.002
0.3435	-10.848	0.020
0.344	-10.848	0.033
0.3445	-10.848	0.029
0.345	-10.848	0.010
0.3455	-10.848	-0.002
0.346	-10.848	-0.003
0.3465	-10.848	-0.005
0.347	-10.847	-0.010
0.3475	-10.847	-0.022
0.348	-10.847	-0.043
0.3485	-10.847	-0.031
0.349	-10.847	-0.034
0.3495	-10.847	-0.046
0.35	-10.847	-0.056
0.3505	-10.847	-0.067
0.351	-10.847	-0.068
0.3515	-10.847	-0.078
0.352	-10.845	-0.071
0.3525	-10.845	-0.071
0.353	-10.845	-0.066
0.3535	-10.845	-0.057
0.354	-10.845	-0.067
0.3545	-10.845	-0.059
0.355	-10.845	-0.056
0.3555	-10.845	-0.047
0.356	-10.845	-0.027
0.3565	-10.845	-0.019
0.357	-10.844	0.003
0.3575	-10.844	0.018
0.358	-10.844	0.013
0.3585	-10.844	0.008
0.359	-10.844	0.021
0.3595	-10.844	0.023
0.36	-10.844	0.029
0.3605	-10.844	0.024
0.361	-10.844	0.012
0.3615	-10.844	0.007
0.362	-10.842	0.013
0.3625	-10.842	0.011
0.363	-10.842	0.014
0.3635	-10.842	0.004
0.364	-10.842	-0.015
0.3645	-10.842	-0.015
0.365	-10.842	-0.037
0.3655	-10.842	-0.047
0.366	-10.842	-0.070
0.3665	-10.842	-0.071
0.367	-10.841	-0.065
0.3675	-10.841	-0.068
0.368	-10.841	-0.071
0.3685	-10.841	-0.083
0.369	-10.841	-0.075
0.3695	-10.841	-0.078
0.37	-10.841	-0.047
0.3705	-10.841	-0.051
0.371	-10.841	-0.072
0.3715	-10.841	-0.073
0.372	-10.839	-0.063
0.3725	-10.839	-0.025
0.373	-10.839	-0.017
0.3735	-10.839	-0.008
0.374	-10.839	-0.003
0.3745	-10.839	0.010
0.375	-10.839	0.018
0.3755	-10.839	0.019
0.376	-10.839	0.033
0.3765	-10.839	0.047
0.377	-10.838	0.055
0.3775	-10.838	0.043
0.378	-10.838	0.012
0.3785	-10.838	-0.008
0.379	-10.838	-0.005
0.3795	-10.838	0.015
0.38	-10.838	0.008
0.3805	-10.838	-0.002
0.381	-10.838	-0.007
0.3815	-10.838	-0.021
0.382	-10.836	-0.020
0.3825	-10.836	-0.041
0.383	-10.836	-0.066
0.3835	-10.836	-0.069
0.384	-10.836	-0.068
0.3845	-10.836	-0.074
0.385	-10.836	-0.072
0.3855	-10.836	-0.096
0.386	-10.836	-0.092
0.3865	-10.836	-0.078
0.387	-10.834	-0.047
0.3875	-10.834	-0.049
0.388	-10.834	-0.037
0.3885	-10.834	-0.039
0.389	-10.834	-0.018
0.3895	-10.834	-0.007
0.39	-10.834	-0.008
0.3905	-10.834	0.002
0.391	-10.834	0.009
0.3915	-10.834	-0.006
0.392	-10.833	-0.011
0.3925	-10.833	-0.018
0.393	-10.833	0.000
0.3935	-10.833	0.001
0.394	-10.833	0.009
0.3945	-10.833	0.021
0.395	-10.833	0.003
0.3955	-10.833	-0.005
0.396	-10.833	-0.005
0.3965	-10.833	0.018
0.397	-10.833	0.017
0.3975	-10.831	0.003
0.398	-10.831	-0.022
0.3985	-10.831	-0.037
0.399	-10.831	-0.037
0.3995	-10.831	-0.058
0.4	-10.831	-0.056
0.4005	-10.831	-0.063
0.401	-10.831	-0.070
0.4015	-10.831	-0.092
0.402	-10.831	-0.087
0.4025	-10.830	-0.076
0.403	-10.830	-0.076
0.4035	-10.830	-0.057
0.404	-10.830	-0.049
0.4045	-10.830	-0.043
0.405	-10.830	-0.029
0.4055	-10.830	-0.016
0.406	-10.830	-0.017
0.4065	-10.830	-0.014
0.407	-10.830	-0.001
0.4075	-10.828	0.014
0.408	-10.828	0.001
0.4085	-10.828	0.001
0.409	-10.828	0.010
0.4095	-10.828	0.017
0.41	-10.828	0.037
0.4105	-10.828	0.035
0.411	-10.828	0.032
0.4115	-10.828	0.019
0.412	-10.828	0.011
0.4125	-10.828	0.013
0.413	-10.827	0.010
0.4135	-10.827	0.009
0.414	-10.827	-0.007
0.4145	-10.827	-0.012
0.415	-10.827	-0.036
0.4155	-10.827	-0.049
0.416	-10.827	-0.061
0.4165	-10.827	-0.070
0.417	-10.827	-0.053
0.4175	-10.827	-0.064
0.418	-10.825	-0.066
0.4185	-10.825	-0.068
0.419	-10.825	-0.070
0.4195	-10.825	-0.066
0.42	-10.825	-0.075
0.4205	-10.825	-0.047
0.421	-10.825	-0.064
0.4215	-10.825	-0.063
0.422	-10.825	-0.056
0.4225	-10.825	-0.037
0.423	-10.825	-0.016
0.4235	-10.823	-0.013
0.424	-10.823	-0.000
0.4245	-10.823	0.020
0.425	-10.823	0.003
0.4255	-10.823	0.017
0.426	-10.823	0.020
0.4265	-10.823	0.025
0.427	-10.823	0.014
0.4275	-10.823	0.016
0.428	-10.823	0.012
0.4285	-10.823	-0.000
0.429	-10.822	-0.001
0.4295	-10.822	0.009
0.43	-10.822	0.012
0.4305	-10.822	0.018
0.431	-10.822	0.002
0.4315	-10.822	-0.007
0.432	-10.822	-0.019
0.4325	-10.822	-0.044
0.433	-10.822	-0.066
0.4335	-10.822	-0.059
0.434	-10.822	-0.074
0.4345	-10.820	-0.094
0.435	-10.820	-0.104
0.4355	-10.820	-0.110
0.436	-10.820	-0.089
0.4365	-10.820	-0.051
0.437	-10.820	-0.049
0.4375	-10.820	-0.044
0.438	-10.820	-0.053
0.4385	-10.820	-0.053
0.439	-10.820	-0.042
0.4395	-10.820	-0.035
0.44	-10.819	-0.028
0.4405	-10.819	-0.029
0.441	-10.819	0.014
0.4415	-10.819	0.008
0.442	-10.819	0.005
0.4425	-10.819	0.020
0.443	-10.819	0.025
0.4435	-10.819	0.018
0.444	-10.819	0.019
0.4445	-10.819	0.036
0.445	-10.819	0.000
0.4455	-10.817	0.007
0.446	-10.817	0.015
0.4465	-10.817	0.022
0.447	-10.817	0.007
0.4475	-10.817	-0.029
0.448	-10.817	-0.035
0.4485	-10.817	-0.050
0.449	-10.817	-0.063
0.4495	-10.817	-0.077
0.45	-10.817	-0.082
0.4505	-10.817	-0.074
0.451	-10.816	-0.071
0.4515	-10.816	-0.076
0.452	-10.816	-0.070
0.4525	-10.816	-0.066
0.453	-10.816	-0.051
0.4535	-10.816	-0.020
0.454	-10.816	-0.024
0.4545	-10.816	-0.049
0.455	-10.816	-0.036
0.4555	-10.816	-0.035
0.456	-10.816	-0.044
0.4565	-10.816	-0.024
0.457	-10.814	-0.018
0.4575	-10.814	0.010
0.458	-10.814	0.003
0.4585	-10.814	-0.007
0.459	-10.814	0.006
0.4595	-10.814	0.017
0.46	-10.814	0.034
0.4605	-10.814	0.057
0.461	-10.814	0.046
0.4615	-10.814	0.038
0.462	-10.814	0.015
0.4625	-10.813	0.018
0.463	-10.813	0.014
0.4635	-10.813	0.007
0.464	-10.813	0.002
0.4645	-10.813	-0.012
0.465	-10.813	-0.027
0.4655	-10.813	-0.029
0.466	-10.813	-0.064
0.4665	-10.813	-0.074
0.467	-10.813	-0.074
0.4675	-10.813	-0.079
0.468	-10.813	-0.100
0.4685	-10.811	-0.095
0.469	-10.811	-0.083
0.4695	-10.811	-0.067
0.47	-10.811	-0.050
0.4705	-10.811	-0.040
0.471	-10.811	-0.051
0.4715	-10.811	-0.065
0.472	-10.811	-0.045
0.4725	-10.811	-0.038
0.473	-10.811	-0.036
0.4735	-10.811	-0.022
0.474	-10.811	-0.007
0.4745	-10.811	0.013
0.475	-10.809	-0.003
0.4755	-10.809	-0.007
0.476	-10.809	0.004
0.4765	-10.809	0.026
0.477	-10.809	0.030
0.4775	-10.809	0.021
0.478	-10.809	0.015
0.4785	-10.809	-0.004
0.479	-10.809	-0.010
0.4795	-10.809	0.015
0.48	-10.809	0.016
0.4805	-10.809	0.007
0.481	-10.808	-0.010
0.4815	-10.808	-0.023
0.482	-10.808	-0.024
0.4825	-10.808	-0.055
0.483	-10.808	-0.068
0.4835	-10.808	-0.057
0.484	-10.808	-0.052
0.4845	-10.808	-0.058
0.485	-10.808	-0.078
0.4855	-10.808	-0.081
0.486	-10.808	-0.077
0.4865	-10.808	-0.068
0.487	-10.808	-0.060
0.4875	-10.806	-0.059
0.488	-10.806	-0.046
0.4885	-10.806	-0.038
0.489	-10.806	-0.012
0.4895	-10.806	-0.007
0.49	-10.806	-0.007
0.4905	-10.806	-0.010
0.491	-10.806	0.006
0.4915	-10.806	-0.018
0.492	-10.806	-0.012
0.4925	-10.806	0.001
0.493	-10.806	0.003
0.4935	-10.806	0.025
0.494	-10.805	0.036
